RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,page
1957,Tyra TaylorUAPB,F,18,18.4,5.1,2.1,6.1,33.9,0.3,1.9,17.6,0.6,1.0,61.1,4.1,0.2,0.2,0.4,1.2,40
1959,Viki MatuleviciusTOW,G,19,15.7,5.1,2.0,4.6,43.2,0.7,1.8,38.2,0.4,1.3,29.2,2.2,1.3,0.6,0.1,1.5,40
1960,Ayanna JacksonTXSO,F,20,18.4,5.1,1.6,4.6,34.8,0.2,1.2,17.4,1.7,2.2,76.7,2.7,0.3,0.5,0.4,1.1,40
1960,Morgan TrigueiroSUU,G,20,11.2,5.1,1.7,3.6,47.9,1.4,2.6,51.9,0.3,0.4,75.0,1.0,0.2,0.2,0.2,0.6,40
1962,Jaedyn JamisonMSM,F,21,26.1,5.0,1.9,4.5,41.1,0.7,1.6,42.4,0.7,1.1,58.3,4.5,1.2,1.5,0.7,2.0,40
1962,Hadley ThulSDST,G,21,19.3,5.0,1.8,4.4,41.3,0.5,1.8,29.7,0.9,1.2,76.0,2.7,1.6,0.8,0.3,1.3,40
1964,Brianna McLeodJMU,F,22,18.9,5.0,1.9,3.6,53.2,0.0,0.0,0.0,1.2,2.8,44.3,4.0,0.2,0.7,1.8,1.3,40
1964,Kyara ChampagneCHST,G,22,15.3,5.0,1.7,4.1,40.7,0.5,1.2,46.2,1.1,2.0,55.6,1.9,0.6,0.5,0.0,1.5,40
1966,Caterina PiattiFLA,C,23,21.2,5.0,2.1,4.7,45.4,0.3,1.3,24.1,0.5,0.9,52.4,3.3,0.6,0.8,0.1,2.1,40
1967,Aisha DaboHAMP,F,19,16.7,5.0,2.2,5.4,41.2,0.2,1.1,14.3,0.4,1.1,40.0,3.7,0.6,0.5,0.5,0.7,40
1967,Charmen TaylorSEMO,G,19,20.4,5.0,1.9,4.7,41.6,0.3,1.1,23.8,0.8,0.9,94.1,1.4,0.8,0.6,0.1,0.6,40
1967,Gemma NuñezTTU,G,23,31.1,5.0,2.0,4.6,42.9,0.5,1.9,27.3,0.6,0.9,61.9,5.0,5.2,2.2,0.1,2.2,40
1967,Julia RileyUNCO,G,20,13.9,5.0,1.8,5.0,35.4,1.3,4.1,30.9,0.3,0.3,83.3,2.0,0.3,0.7,0.2,0.6,40
1967,Feliah GreerSCST,C,16,17.3,5.0,2.1,5.9,35.1,0.1,0.8,15.4,0.8,1.3,57.1,5.2,0.8,1.9,0.3,1.9,40
1967,Kyla BryantGASO,G,21,19.0,5.0,1.9,4.9,37.9,0.8,2.4,33.3,0.5,0.7,71.4,2.4,1.0,0.4,0.1,1.2,40
1967,Londyn OliphantUIW,G,15,22.2,5.0,1.7,4.2,41.3,0.2,1.0,20.0,1.3,1.9,71.4,1.7,1.8,1.0,0.1,2.5,40
1967,Feryal Defne AtliAPP,F,20,16.2,5.0,2.3,4.2,53.6,0.0,0.0,0.0,0.5,1.0,52.6,3.6,0.9,0.2,0.2,1.6,40
1967,Juliann WoodardMSU,F,19,11.2,5.0,1.5,3.7,40.0,1.1,2.7,40.4,0.9,1.1,90.0,3.0,0.7,0.5,0.4,0.6,40
1967,Amyria WalkerTXST,G,16,8.4,5.0,1.7,4.3,39.7,0.6,1.7,37.0,1.0,1.3,80.0,0.6,0.3,0.7,0.0,0.7,40
1967,Maxine SutisnaCSUF,G,20,13.0,5.0,1.8,4.9,35.7,0.5,2.0,23.1,1.1,1.4,77.8,2.0,0.6,0.8,0.2,1.4,40
1967,Ore OgunwolerePRES,G,20,29.0,5.0,1.7,4.3,39.5,0.3,1.3,24.0,1.3,2.5,53.1,3.4,2.7,1.8,0.3,2.9,40
1967,Reese BeatyISU,G,17,18.8,5.0,1.6,4.2,37.5,0.3,0.9,31.3,1.5,2.0,76.5,2.5,3.4,1.0,0.2,1.9,40
1967,Samantha SerranoUIC,G,19,17.7,5.0,1.5,5.4,27.2,0.3,2.1,12.8,1.8,2.6,68.0,3.1,0.9,0.5,0.2,1.3,40
1967,Ja'Sharreah HuntALCN,G,16,16.6,5.0,1.4,3.4,40.7,0.3,0.8,38.5,1.9,2.3,83.8,1.9,1.0,0.4,0.1,2.1,40
1982,Riley MakaluskyWVU,F,22,16.0,5.0,1.6,3.8,41.7,1.0,2.3,42.0,0.8,1.0,78.3,2.1,0.5,0.4,0.1,0.6,40
1982,Jada KnightSAM,G,22,18.4,5.0,2.0,5.4,36.1,0.1,0.8,11.1,1.0,1.3,72.4,1.5,2.6,1.0,0.0,1.7,40
1982,Sydney BurrisCOPP,F,22,20.7,5.0,1.9,5.0,36.9,0.0,0.2,0.0,1.2,1.9,64.3,5.1,0.4,0.9,0.6,1.9,40
1982,Lara Alonso-BasurtoORST,F,22,15.0,5.0,1.8,3.6,48.8,0.3,0.9,36.8,1.1,2.0,55.8,4.0,0.4,0.2,0.9,1.2,40
1986,Journey HoustonIOWA,G,21,14.6,5.0,2.1,3.9,54.3,0.0,0.2,0.0,0.8,1.2,64.0,5.2,1.1,0.6,0.0,1.0,40
1986,A'Maya HoltonORU,F,21,14.6,5.0,1.7,3.6,46.1,0.0,0.1,0.0,1.6,2.4,66.7,3.7,0.4,0.6,0.4,1.0,40
1986,Desi TaylorUMES,G,21,15.5,5.0,1.6,3.9,41.5,1.3,2.9,46.7,0.4,0.6,61.5,1.2,1.3,0.7,0.1,1.7,40
1989,Draya WackerMONT,G,20,17.2,5.0,1.6,5.3,30.5,1.0,3.4,28.4,0.8,1.0,84.2,3.4,1.3,0.7,0.2,1.5,40
1989,Makayla MinshallUCR,G,20,17.9,5.0,1.9,4.7,40.4,0.9,2.8,32.1,0.3,0.7,38.5,2.0,0.6,0.6,0.0,1.9,40
1989,Kiki RobertsTNST,F,20,25.0,5.0,1.8,4.8,36.5,0.1,0.2,33.3,1.4,2.6,53.8,6.9,0.9,0.8,0.5,2.5,40
1989,Kirston VerhulstMTSU,G,20,29.0,5.0,1.6,4.2,36.9,0.8,2.6,29.4,1.1,1.8,61.1,3.3,2.0,1.0,0.2,2.1,40
1993,Layla LawsSPU,F,19,18.3,4.9,1.9,5.5,34.6,0.5,1.5,31.0,0.7,1.2,56.5,3.8,0.6,1.1,0.1,2.0,40
1993,Michaela BogansMORG,PG,19,18.0,4.9,1.7,5.1,33.0,0.3,1.6,20.0,1.3,1.8,68.6,1.2,1.4,0.9,0.1,2.1,40
1995,Rachel ShropshireBELL,F,18,24.1,4.9,1.3,4.9,27.0,0.7,2.3,31.7,1.6,2.2,70.0,3.6,0.6,0.4,0.2,3.1,40
1996,Micaela CarterHOF,G,17,25.2,4.9,1.7,4.6,36.7,0.6,1.6,40.7,0.9,1.1,83.3,2.4,1.3,0.7,0.0,1.9,40
1997,Lev FeimanUCSD,G,15,13.5,4.9,1.9,4.7,39.4,0.4,1.2,33.3,0.8,0.9,92.3,1.9,0.9,0.6,0.0,1.1,40
1998,Kendall BarnesMILW,G,23,13.4,4.9,1.9,3.3,57.9,0.0,0.2,25.0,1.0,1.4,75.0,2.8,1.3,0.4,0.0,1.5,40
1999,Taylor SmithGONZ,F,22,23.8,4.9,2.3,5.2,43.5,0.0,0.6,0.0,0.4,0.6,61.5,3.5,2.8,1.0,0.5,2.2,40
2000,Bella FinneganILST,G,21,20.0,4.9,1.8,6.0,29.9,1.2,4.2,28.4,0.1,0.1,100.0,2.0,0.8,0.8,0.3,1.2,40
2000,Brooke MurrellDEN,F,21,19.1,4.9,2.0,5.4,37.7,0.1,0.8,17.6,0.7,1.0,63.6,6.1,0.6,0.3,0.6,1.0,41
2000,Alliance NdibaCIN,F,21,14.2,4.9,2.0,3.6,55.3,0.0,0.0,0.0,0.9,1.2,76.0,5.7,0.5,0.4,0.8,1.2,41
2000,Viktoria RanisavljevicPSU,G,21,15.6,4.9,1.6,4.0,40.0,0.8,2.0,39.5,0.9,1.1,75.0,1.5,1.6,0.8,0.0,1.3,41
2000,Naomy Zonzon-HuygheUCI,G,21,15.4,4.9,1.9,3.4,55.6,0.5,1.1,41.7,0.6,1.0,61.9,2.5,0.7,0.9,0.0,1.6,41
2005,Cecilia KayJOES,F,20,16.8,4.9,1.9,4.4,42.5,0.1,0.7,7.7,1.2,1.6,71.9,3.7,0.9,0.5,1.1,0.8,41
2006,Destiny ThomasCIN,C,19,19.3,4.9,1.9,3.1,62.1,0.0,0.0,0.0,1.1,1.8,60.0,5.3,0.8,0.4,0.3,1.4,41
2006,Emma Von EssenHOF,G,19,18.9,4.9,1.7,6.3,27.7,0.9,4.1,23.4,0.5,0.5,90.0,1.4,1.2,0.6,0.0,0.8,41
2006,Jenessa CottonKSU,F,19,17.4,4.9,2.3,5.3,44.0,0.0,0.1,0.0,0.3,1.1,23.8,3.9,0.9,0.8,0.3,1.7,41
2006,Brooklyn TaylorSAC,F,19,12.0,4.9,1.9,3.8,50.7,0.0,0.3,0.0,1.0,1.5,65.5,3.2,0.6,0.5,0.4,0.9,41
2006,Alanah PoolerALST,F,19,16.9,4.9,1.9,4.3,43.9,0.4,1.2,36.4,0.7,1.3,54.2,3.0,0.8,0.5,0.2,0.7,41
2011,Karris AllenSIU,G,18,14.0,4.9,1.7,4.7,36.9,0.3,0.8,42.9,1.1,2.1,52.6,3.4,0.8,0.7,0.2,1.2,41
2011,Kyah SmithW&M,G,18,19.8,4.9,2.0,5.2,38.3,0.5,2.1,24.3,0.4,0.4,87.5,1.6,1.1,0.4,0.0,1.4,41
2013,Beth NelsonBRWN,F,17,28.4,4.9,1.5,5.2,29.5,1.2,4.1,30.4,0.6,0.8,71.4,2.5,1.1,0.6,0.8,1.5,41
2014,Anilys RolonCOFC,G,16,9.2,4.9,1.6,4.1,40.0,1.5,3.9,38.7,0.1,0.1,100.0,0.9,0.3,0.5,0.0,0.4,41
2015,Jaeda WilsonGW,G,22,19.3,4.9,1.7,4.3,39.4,0.5,1.5,31.3,1.0,1.4,76.7,1.5,1.7,1.2,0.4,1.9,41
2016,Lizzy GruberME,C,21,13.7,4.9,2.0,4.6,42.7,0.0,0.3,14.3,0.9,1.5,61.3,2.9,0.7,0.3,1.1,0.9,41
2016,Tierney MadiganMILW,G,21,13.7,4.9,2.0,3.5,56.2,0.0,0.3,16.7,0.9,1.4,65.5,3.0,0.9,0.5,0.1,1.1,41
2016,Allie SykesPRES,G,21,14.0,4.9,1.4,4.9,28.2,1.2,4.0,30.6,0.9,1.0,90.0,0.9,0.1,0.2,0.0,0.6,41
2019,Maria SerracantaNIU,G,20,32.5,4.9,1.7,5.0,34.0,0.3,1.4,18.5,1.2,2.1,58.5,4.6,3.1,1.3,0.2,2.0,41
2019,Brianna WooldridgeTNST,F,20,20.7,4.9,1.3,4.3,30.6,0.0,0.0,0.0,2.3,3.1,73.8,4.7,0.8,0.8,0.5,1.5,41
2019,Rose AzmoudehBU,G,20,15.4,4.9,1.7,4.1,40.2,1.6,4.0,39.2,0.0,0.0,0.0,1.0,0.7,0.4,0.0,0.4,41
2019,Johanna PotterSTBK,F,20,21.7,4.9,1.8,3.3,53.0,0.0,0.0,0.0,1.4,1.8,75.0,2.1,0.6,0.7,0.3,1.2,41
2019,Keira HudsonNMSU,G,20,12.4,4.9,1.7,4.2,39.3,0.8,2.0,41.0,0.8,1.0,78.9,0.8,0.6,0.9,0.1,1.7,41
2024,Journey ThompsonSYR,F,19,18.2,4.8,2.1,3.7,55.7,0.0,0.0,0.0,0.7,1.2,63.6,4.3,0.6,1.2,0.4,0.6,41
2024,Semaya TurnerTOW,G,19,22.4,4.8,1.6,4.1,39.7,0.2,1.2,18.2,1.4,2.3,59.1,5.5,0.6,1.1,0.2,1.3,41
2026,Grace O'NeillDREX,G,18,31.1,4.8,1.7,4.2,40.8,0.5,1.8,27.3,0.9,0.9,94.1,5.3,4.2,1.2,0.1,2.1,41
2026,Jana El AlfyCONN,C,18,11.3,4.8,2.1,3.5,58.7,0.0,0.0,0.0,0.7,1.3,54.2,3.4,0.8,0.2,0.4,0.9,41
2028,Hannah KohnCLEM,G,22,19.2,4.8,1.5,5.1,29.2,1.4,4.7,29.1,0.5,0.6,76.9,1.5,0.8,0.6,0.2,0.9,41
2029,Finau TongaMINN,F,21,12.6,4.8,2.0,3.4,60.6,0.0,0.0,0.0,0.7,1.0,68.2,3.1,0.9,0.2,0.1,1.2,41
2029,Layla HaysIOWA,C,21,10.9,4.8,2.0,3.9,50.6,0.0,0.0,0.0,0.9,2.0,46.3,2.8,0.6,0.3,0.3,1.1,41
2029,Carley HamiltonMCN,G,21,17.4,4.8,1.6,5.2,30.9,0.5,1.5,31.3,1.1,1.2,88.5,1.8,0.7,1.1,0.0,1.2,41
2032,Jordan WoodDUKE,F,20,19.1,4.8,1.7,5.2,32.7,0.8,2.5,32.7,0.6,0.9,66.7,3.9,1.0,0.5,1.0,0.9,41
2032,Lucy GhaifanVCU,F,20,13.1,4.8,2.1,4.2,50.0,0.0,0.0,0.0,0.6,1.6,38.7,3.6,0.6,0.9,0.1,1.3,41
2032,Jamariah TurnerSIE,G,20,13.4,4.8,1.6,5.4,29.0,0.9,3.5,24.6,0.9,1.3,65.4,1.7,0.7,0.8,0.0,1.4,41
2032,Sienna HarveyWASH,G,20,13.0,4.8,1.9,4.2,44.0,0.3,0.9,35.3,0.8,1.1,76.2,2.1,1.0,0.2,0.0,1.8,41
2036,Madelynn MunizCSUF,G,19,20.9,4.8,1.7,5.7,29.6,1.2,4.4,26.2,0.3,0.3,83.3,1.6,0.9,1.0,0.1,1.0,41
2037,Amina MuhammadORE,F,23,13.7,4.8,1.9,3.0,63.8,0.0,0.0,0.0,1.0,1.3,75.9,2.8,0.6,0.9,0.1,1.0,41
2037,Candice LienafaDAV,F,23,13.0,4.8,1.6,4.0,39.6,0.6,1.4,39.4,1.1,1.5,71.4,2.7,0.8,0.3,0.3,0.8,41
2037,Mauriana Hashemian-OrrSMC,G,23,20.3,4.8,1.8,3.9,46.1,0.0,0.4,11.1,1.2,1.8,65.9,2.9,2.9,1.2,0.2,2.3,41
2040,JaKayla ThompsonLIB,G,18,21.9,4.8,1.7,4.8,34.9,0.3,1.2,23.8,1.2,1.5,77.8,3.0,2.3,1.3,0.1,1.7,41
2040,Nevaeh ReavesDSU,G,18,13.7,4.8,1.7,5.1,33.0,1.1,3.3,33.3,0.3,0.4,85.7,1.8,0.5,0.7,0.0,0.9,41
2042,Ale CiveraIONA,G,22,23.2,4.8,1.7,5.4,31.9,0.9,3.1,27.9,0.5,0.5,90.9,3.6,0.9,0.7,0.1,1.3,41
2042,Ayla McDowellSC,G,22,15.0,4.8,1.5,3.7,41.5,0.9,2.4,37.7,0.8,1.0,73.9,1.5,0.3,0.7,0.1,0.6,41
2044,Nal'La BennettSTBK,G,17,16.9,4.8,1.6,3.6,45.2,1.1,2.8,40.4,0.4,0.4,100.0,0.9,0.8,0.1,0.0,0.5,41
2045,Ari GordonORU,G,21,16.2,4.8,1.3,3.5,37.0,0.2,0.6,33.3,2.0,2.3,85.7,1.7,1.6,1.6,0.6,1.6,41
2045,Brianna Barr-BudaySBU,F,21,9.8,4.8,2.2,4.1,53.5,0.0,0.0,0.0,0.4,0.8,50.0,2.0,0.3,0.3,0.3,1.3,41
2047,Heaven HarperSCST,C,20,20.6,4.8,2.2,4.6,47.3,0.0,0.1,0.0,0.5,1.0,47.4,4.5,0.2,0.3,0.5,1.8,41
2047,Skyler VolmerUND,G,20,17.5,4.8,1.6,3.4,47.1,0.2,0.8,20.0,1.4,1.9,73.7,1.9,1.2,0.4,0.1,3.0,41
2047,Alena FusettiMERC,G,20,16.1,4.8,1.5,3.9,37.7,1.0,2.8,35.7,0.9,1.0,85.0,2.4,0.8,0.6,0.0,0.8,41
2047,Brynna PukisLBSU,G,20,23.2,4.8,1.6,4.8,32.6,1.2,3.8,32.0,0.5,0.6,75.0,1.7,1.5,0.6,0.1,1.5,41
2051,Sarengbe SanogoTTU,F,23,15.1,4.7,2.0,3.3,59.7,0.0,0.0,0.0,0.7,1.5,50.0,3.6,0.6,0.8,1.3,1.4,42
2052,Da'Myiah LewisTXSO,G,19,15.8,4.7,1.7,5.5,31.7,0.6,2.3,25.0,0.7,1.2,56.5,4.3,1.1,0.5,0.2,1.1,42
2052,Alyssa JacksonSDSU,G,19,17.7,4.7,2.1,4.0,51.3,0.4,0.8,50.0,0.2,0.6,36.4,4.2,0.8,0.6,0.1,1.3,42
2052,Leah PhilpottsCOFC,G,19,12.5,4.7,1.9,3.7,52.1,0.1,0.3,33.3,0.7,1.5,48.3,1.4,0.5,0.6,0.0,1.2,42
2055,Erica MoonGT,G,22,27.0,4.7,1.5,4.7,33.0,0.4,2.1,17.4,1.3,1.7,75.7,2.9,3.9,1.0,0.2,2.4,42
2056,Sidney LoveTTU,G,18,18.9,4.7,1.6,3.3,46.7,0.7,1.6,42.9,0.9,1.2,81.0,2.1,1.7,0.7,0.1,1.1,42
2056,Lauren HillesheimUND,G,18,15.7,4.7,1.5,4.2,36.0,0.8,2.7,30.6,0.9,1.3,69.6,1.8,0.6,0.7,0.0,0.8,42
2058,Kaitlin PetersonMISS,G,21,15.5,4.7,1.4,4.2,33.0,0.2,1.4,13.8,1.8,2.4,74.0,1.9,2.1,1.2,0.0,0.9,42
2058,Gabriela FalcãoUALB,C,21,26.4,4.7,2.2,5.0,45.2,0.0,0.2,25.0,0.2,0.7,26.7,4.5,2.6,0.9,0.7,1.5,42
2058,Ivona MiljanicLAS,G,21,23.2,4.7,1.5,4.9,31.4,1.1,3.5,32.9,0.5,0.9,61.1,2.4,0.8,0.5,0.0,0.9,42
2061,Last-Tear PoaASU,G,20,23.3,4.7,1.4,4.0,34.2,0.5,1.5,31.0,1.6,1.9,81.6,3.1,4.0,1.0,0.3,3.1,42
2061,Kaelyn CarrollUK,F,20,13.0,4.7,1.7,4.3,38.4,1.2,3.4,35.3,0.2,0.3,66.7,2.6,0.4,0.4,0.5,0.4,42
2061,Tyasia FreemanNIA,F,20,19.2,4.7,1.7,3.8,44.0,0.0,0.0,0.0,1.4,2.0,70.0,4.9,0.7,0.6,0.3,1.9,42
2064,Joy Madison-KeyLT,G,19,19.1,4.7,1.6,4.5,36.5,0.1,0.4,14.3,1.4,1.9,72.2,3.2,3.5,1.1,0.4,2.4,42
2064,Jorah EppleySTET,G,19,18.4,4.7,1.5,4.5,33.7,1.4,4.3,33.3,0.2,0.3,66.7,1.8,1.4,0.5,0.1,0.3,42
2066,Lily KrahnWIS,G,22,14.0,4.7,1.5,3.1,50.0,1.3,2.7,46.7,0.3,0.4,87.5,0.6,0.5,0.5,0.1,0.5,42
2067,Bre'Yon WhiteWICH,F,21,17.7,4.7,2.0,4.5,43.6,0.0,0.5,9.1,0.7,1.3,55.6,3.2,0.8,0.8,0.3,1.2,42
2067,Veronica SheffeyTCU,G,21,11.6,4.7,1.5,3.0,50.8,0.5,1.1,41.7,1.1,1.3,88.9,1.4,0.5,0.3,0.1,1.1,42
2067,Alyssa LathamTENN,F,15,17.8,4.7,1.6,3.1,51.1,0.1,0.8,16.7,1.3,1.5,87.0,2.9,0.7,1.1,0.4,0.7,42
2067,Alexis CortezAF,G,15,28.3,4.7,1.7,6.0,28.9,0.5,2.1,21.9,0.7,0.8,91.7,2.9,1.3,1.2,0.1,0.9,42
2067,Hadleigh DillCAM,G,18,24.8,4.7,1.6,5.4,28.9,1.1,3.6,29.2,0.5,0.7,75.0,2.1,1.0,0.3,0.1,1.1,42
2067,Elliott JessupNCAT,F,18,22.7,4.7,1.6,4.3,35.9,0.8,2.8,29.4,0.7,1.3,54.2,2.7,1.1,0.7,0.3,1.8,42
2067,Raevin WashingtonDUQ,F,21,15.4,4.7,2.1,4.4,47.3,0.0,0.0,0.0,0.5,1.1,43.5,3.8,0.4,0.4,1.5,2.3,42
2067,Jelena SavicEVAN,G,21,17.6,4.7,1.7,4.7,35.7,0.8,2.2,34.8,0.6,0.8,75.0,3.3,0.7,0.1,0.2,1.2,42
2067,Dasia HyamsHCU,G,18,20.2,4.7,1.7,4.6,36.1,0.2,0.9,17.6,1.2,1.9,60.0,2.3,0.8,0.8,0.3,1.6,42
2076,Amauri WilliamsMEM,F,20,11.4,4.7,2.0,3.7,53.4,0.0,0.0,0.0,0.8,1.2,65.2,2.5,0.2,0.2,0.2,1.6,42
2076,Ava McGeeBC,G,20,15.3,4.7,2.0,5.1,38.2,0.0,0.3,0.0,0.8,1.1,71.4,3.1,0.5,0.9,0.2,1.1,42
2076,Carmen YanezUMBC,G,20,30.2,4.7,1.6,5.1,30.4,0.7,2.5,28.0,0.9,1.0,85.0,1.9,4.1,0.7,0.0,2.2,42
2076,Elena CabelloMER,G,20,18.7,4.7,1.9,5.7,32.7,0.9,3.1,29.0,0.1,0.1,50.0,2.8,0.4,0.8,0.2,1.1,42
2080,Nia YoungNCCU,G,17,17.9,4.6,1.7,5.6,30.2,0.3,1.6,18.5,0.9,1.4,69.6,2.8,0.8,0.7,0.3,1.9,42
2080,Lilah TurnbullCMU,G,17,18.6,4.6,1.9,6.2,31.4,0.7,2.1,33.3,0.1,0.1,50.0,2.6,1.6,0.4,0.0,1.8,42
2080,Haya Abdel AalBELL,C,17,19.0,4.6,1.9,4.6,42.3,0.0,0.4,0.0,0.8,2.4,32.5,4.4,0.5,0.4,0.8,2.2,42
2083,Lauren LeePFW,G,22,27.9,4.6,1.6,4.6,34.7,0.2,1.6,13.9,1.2,1.8,67.5,2.9,3.0,1.0,0.1,1.7,42
2083,J'Bionna RobinsonNAU,G,22,16.3,4.6,1.5,3.5,41.0,0.0,0.2,25.0,1.7,2.7,62.7,1.9,1.8,1.7,0.0,1.6,42
2085,Jordan MeulemansMARQ,G,19,21.9,4.6,1.5,4.2,35.4,1.2,3.4,35.4,0.5,0.5,90.0,0.9,1.2,0.1,0.1,0.7,42
2086,Sydni ScottFAIR,G,21,18.2,4.6,1.6,4.3,36.7,1.3,3.7,35.1,0.2,0.2,100.0,1.3,0.6,1.0,0.1,0.8,42
2086,Lucia Melero SabatUNH,F,21,18.5,4.6,2.1,4.3,48.9,0.0,0.0,0.0,0.4,0.8,56.3,3.0,0.8,0.3,0.4,0.8,42
2086,Caitie GingrasEWU,G,21,24.5,4.6,1.6,5.1,31.8,1.0,3.7,26.9,0.4,0.4,100.0,1.1,1.0,0.7,0.4,1.1,42
2086,Maya WoodsonMORG,F,21,24.4,4.6,1.5,4.6,33.3,0.0,0.1,0.0,1.6,2.0,78.6,5.5,0.5,0.5,0.2,1.2,42
2086,Taliyah HendersonUNC,G,21,11.5,4.6,1.9,3.1,60.0,0.3,0.8,37.5,0.6,1.2,50.0,2.3,0.2,0.7,0.0,0.5,42
2091,D'Yanna MaxeyUNCA,G,18,19.3,4.6,1.4,4.2,34.7,0.6,1.9,28.6,1.2,2.1,56.8,1.5,1.2,0.7,0.1,1.9,42
2091,Bati AssefaSFPA,G,18,26.4,4.6,1.4,4.3,33.3,0.6,2.1,26.3,1.2,1.5,77.8,5.1,2.1,0.6,0.1,2.3,42
2091,Kayla SullivanVAL,F,18,16.7,4.6,1.4,5.7,24.5,0.4,2.6,15.2,1.4,2.2,66.7,3.1,1.3,0.5,0.3,1.4,42
2091,Sarah OwonaUTC,G,18,16.1,4.6,1.6,4.2,38.2,1.1,2.8,38.0,0.3,0.6,54.5,2.7,0.7,0.4,0.1,1.1,42
2095,Joniyah Bland-FitzpatrickBGSU,F,20,14.6,4.6,1.7,4.1,40.2,0.0,0.5,0.0,1.3,2.1,61.9,2.1,0.9,0.7,0.3,1.3,42
2095,Angela CarrollTXST,F,20,21.3,4.6,2.0,3.6,54.9,0.0,0.0,0.0,0.7,1.3,56.0,4.7,0.6,0.8,0.5,2.3,42
2095,Makyiah WardSFPA,G,20,25.9,4.6,2.0,5.0,39.0,0.4,1.3,26.9,0.4,1.0,36.8,3.4,3.0,1.5,0.2,2.7,42
2098,Edessa NoyanIU,F,22,19.9,4.6,2.0,3.5,55.1,0.2,0.7,25.0,0.5,0.8,64.7,4.9,0.5,0.4,0.4,1.4,42
2098,Tiffany BarbosaPORT,G,22,18.1,4.6,1.7,3.9,43.5,0.5,1.8,27.5,0.7,1.1,64.0,2.3,1.0,1.2,0.2,1.5,42
2100,Kira ChiversLUC,G,17,32.4,4.6,1.4,4.5,29.9,0.6,2.4,27.5,1.2,1.8,67.7,1.3,2.6,1.0,0.1,1.6,42
2100,Janessa KelleyBCU,G,17,9.4,4.6,1.6,4.1,40.0,1.1,2.8,40.4,0.2,0.2,75.0,0.4,0.0,0.3,0.0,0.4,43
2102,Kylie MarshallJMU,G,19,10.9,4.6,1.6,4.4,36.1,0.8,2.9,29.1,0.6,0.7,84.6,1.5,0.1,0.4,0.1,0.9,43
2102,Jordan ThomasWVU,F,19,12.8,4.6,1.6,2.8,57.4,0.0,0.1,0.0,1.3,1.9,67.6,2.9,0.6,0.4,0.5,1.1,43
2102,Maimouna SissokoWICH,F,19,12.6,4.6,1.8,3.5,50.7,0.0,0.1,0.0,1.0,1.5,67.9,3.7,0.2,0.6,0.5,1.1,43
2102,Nyah HardyEIU,G,19,13.7,4.6,1.5,5.5,27.9,0.7,3.1,24.1,0.8,1.2,68.2,1.4,0.6,0.4,0.0,1.2,43
2106,Denver AndersonSUU,F,21,12.4,4.6,1.4,3.3,42.9,0.4,1.1,33.3,1.3,1.8,73.7,2.7,1.0,0.2,0.2,0.6,43
2106,Meghan McIntyreSF,G,21,19.5,4.6,1.8,4.3,41.8,0.3,1.7,20.0,0.6,0.9,68.4,4.0,2.0,1.2,0.0,1.2,43
2106,Ava PersichettiRICH,G,21,17.8,4.6,1.7,4.5,37.9,0.8,2.6,30.9,0.3,0.5,70.0,2.1,0.7,0.8,0.0,0.7,43
2109,Alana GoosbyCP,G,18,29.3,4.6,2.0,5.6,35.6,0.2,0.7,30.8,0.3,0.7,50.0,3.4,3.1,1.4,0.2,3.5,43
2110,KK BrodieBEL,C,20,17.0,4.6,2.0,4.7,41.9,0.2,0.3,60.0,0.5,1.1,47.6,2.3,1.0,0.8,1.6,1.2,43
2110,Adeang RingUVA,F,20,13.9,4.6,1.9,4.3,43.5,0.5,1.8,27.8,0.4,0.9,41.2,3.1,0.6,0.4,0.9,0.8,43
2110,Madison DavisWIU,G,20,16.7,4.6,1.6,3.2,50.8,0.2,0.6,25.0,1.2,1.6,77.4,3.9,0.8,0.5,0.2,0.6,43
2113,Vera SöderblomUPST,F,22,17.5,4.5,1.9,4.2,45.7,0.0,0.0,0.0,0.7,1.0,72.7,6.3,0.9,0.6,0.5,1.8,43
2113,Gabbie GroomsGAST,G,22,18.1,4.5,1.5,4.9,30.6,0.7,2.5,27.8,0.9,1.4,63.3,2.5,1.1,0.6,0.2,1.3,43
2113,Bryn MartinOSU,G,22,15.0,4.5,1.8,4.3,42.6,0.7,2.3,31.4,0.2,0.2,100.0,1.7,1.1,1.0,0.3,0.5,43
2113,Opal BirdWAKE,F,22,24.6,4.5,1.4,3.9,36.0,0.3,1.3,20.7,1.5,2.4,61.5,3.1,3.0,0.8,0.7,2.0,43
2117,Jordan BrownNCAT,G,15,20.4,4.5,1.5,4.9,30.1,0.3,1.3,25.0,1.3,2.0,63.3,3.3,1.3,1.3,0.5,3.0,43
2118,Ariana WilkesWMU,F,17,19.6,4.5,1.7,3.7,46.0,0.1,0.2,33.3,1.1,3.0,35.3,4.9,1.1,0.2,0.5,2.6,43
2118,Natalie JohnsonAKR,G,17,13.8,4.5,1.8,4.4,40.5,0.4,1.6,22.2,0.6,1.1,57.9,2.2,0.9,0.4,0.0,1.6,43
2118,Crystal HardyNCAT,G,17,12.7,4.5,1.4,4.2,31.9,0.9,3.1,30.8,0.9,1.2,75.0,0.9,0.6,0.5,0.2,1.0,43
